"","x","z","response","hand","pitch","pred"
"462",-2,-0.6,"barrel","right","curveball",-8.99485169494678
"463",-2,-0.6,"barrel","right","fastball",-4.67282899773163
"464",-2,-0.6,"barrel","right","slider",-6.6416791076098
"465",-2,-0.6,"strike","left","changeup",-0.224062654549522
"466",-2,-0.6,"strike","left","curveball",-0.478621277799158
"467",-2,-0.6,"strike","left","fastball",-2.05785654278608
"468",-2,-0.6,"strike","left","slider",0.724834424797013
"469",-2,-0.6,"strike","right","changeup",0.501910998403884
"470",-2,-0.6,"strike","right","curveball",0.23254532096069
"471",-2,-0.6,"strike","right","fastball",-0.792491785397858
"472",-2,-0.6,"strike","right","slider",0.616197601908423
"473",-2,-0.6,"whiff","left","changeup",-0.46496469758449
"474",-2,-0.6,"whiff","left","curveball",1.14183597337698
"475",-2,-0.6,"whiff","left","fastball",-3.86375521715615
"476",-2,-0.6,"whiff","left","slider",2.56091790509809
"477",-2,-0.6,"whiff","right","changeup",-0.457865586383832
"478",-2,-0.6,"whiff","right","curveball",1.27623291041386
"479",-2,-0.6,"whiff","right","fastball",-2.60340692633065
"480",-2,-0.6,"whiff","right","slider",1.51955642780146
"481",-2,-0.5,"barrel","left","changeup",-6.81197139065782
"482",-2,-0.5,"barrel","left","curveball",-6.44244118626074
"483",-2,-0.5,"barrel","left","fastball",-3.57136976593523
"484",-2,-0.5,"barrel","left","slider",-4.25433740347175
"485",-2,-0.5,"barrel","right","changeup",-8.84131175193021
"486",-2,-0.5,"barrel","right","curveball",-8.73107584525565
"487",-2,-0.5,"barrel","right","fastball",-4.52475357494668
"488",-2,-0.5,"barrel","right","slider",-6.42911664064881
"489",-2,-0.5,"strike","left","changeup",-0.191653804784451
"490",-2,-0.5,"strike","left","curveball",-0.452900738176337
"491",-2,-0.5,"strike","left","fastball",-1.9210198901998
"492",-2,-0.5,"strike","left","slider",0.750717083272117
"493",-2,-0.5,"strike","right","changeup",0.557298588347883
"494",-2,-0.5,"strike","right","curveball",0.264902916627882
"495",-2,-0.5,"strike","right","fastball",-0.650701153426624
"496",-2,-0.5,"strike","right","slider",0.623480602886649
"497",-2,-0.5,"whiff","left","changeup",-0.514619657199862
"498",-2,-0.5,"whiff","left","curveball",1.07773001536991
"499",-2,-0.5,"whiff","left","fastball",-3.66288647389764
"500",-2,-0.5,"whiff","left","slider",2.55429148564857
"501",-2,-0.5,"whiff","right","changeup",-0.513099460972227
"502",-2,-0.5,"whiff","right","curveball",1.263250906522
"503",-2,-0.5,"whiff","right","fastball",-2.41372516634294
"504",-2,-0.5,"whiff","right","slider",1.49071322270413
"505",-2,-0.4,"barrel","left","changeup",-6.67687918417761
"506",-2,-0.4,"barrel","left","curveball",-6.39243067892972
"507",-2,-0.4,"barrel","left","fastball",-3.47126977941234
"508",-2,-0.4,"barrel","left","slider",-4.17910742825349
"509",-2,-0.4,"barrel","right","changeup",-8.72786260586948
"510",-2,-0.4,"barrel","right","curveball",-8.51609099395243
"511",-2,-0.4,"barrel","right","fastball",-4.39745799609316
"512",-2,-0.4,"barrel","right","slider",-6.2554681625814
"513",-2,-0.4,"strike","left","changeup",-0.169749872032564
"514",-2,-0.4,"strike","left","curveball",-0.436184560649141
"515",-2,-0.4,"strike","left","fastball",-1.80576456075797
"516",-2,-0.4,"strike","left","slider",0.771365869641859
"517",-2,-0.4,"strike","right","changeup",0.601854176831135
"518",-2,-0.4,"strike","right","curveball",0.290930963935302
"519",-2,-0.4,"strike","right","fastball",-0.531213963416923
"520",-2,-0.4,"strike","right","slider",0.624751207555653
"521",-2,-0.4,"whiff","left","changeup",-0.578585217024274
"522",-2,-0.4,"whiff","left","curveball",0.996952114423744
"523",-2,-0.4,"whiff","left","fastball",-3.47798361682535
"524",-2,-0.4,"whiff","left","slider",2.54191333394227
"525",-2,-0.4,"whiff","right","changeup",-0.589113857982696
"526",-2,-0.4,"whiff","right","curveball",1.24403946984471
"527",-2,-0.4,"whiff","right","fastball",-2.23832672978124
"528",-2,-0.4,"whiff","right","slider",1.45724888848529
"529",-2,-0.3,"barrel","left","changeup",-6.57180746802633
"530",-2,-0.3,"barrel","left","curveball",-6.37778354475895
"531",-2,-0.3,"barrel","left","fastball",-3.39341423433899
"532",-2,-0.3,"barrel","left","slider",-4.14099879817031
"533",-2,-0.3,"barrel","right","changeup",-8.63962438115558
"534",-2,-0.3,"barrel","right","curveball",-8.34941491704013
"535",-2,-0.3,"barrel","right","fastball",-4.29094226117106
"536",-2,-0.3,"barrel","right","slider",-6.12057929988391
"537",-2,-0.3,"strike","left","changeup",-0.158003449309207
"538",-2,-0.3,"strike","left","curveball",-0.428230285007695
"539",-2,-0.3,"strike","left","fastball",-1.71152546461027
"540",-2,-0.3,"strike","left","slider",0.787086863407795
"541",-2,-0.3,"strike","right","changeup",0.636019275114769
"542",-2,-0.3,"strike","right","curveball",0.31088824195882
"543",-2,-0.3,"strike","right","fastball",-0.433537028380883
"544",-2,-0.3,"strike","right","slider",0.620247433026368
"545",-2,-0.3,"whiff","left","changeup",-0.656696046101329
"546",-2,-0.3,"whiff","left","curveball",0.899768832660704
"547",-2,-0.3,"whiff","left","fastball",-3.30885585739841
"548",-2,-0.3,"whiff","left","slider",2.52419320583485
"549",-2,-0.3,"whiff","right","changeup",-0.685688596022604
"550",-2,-0.3,"whiff","right","curveball",1.21888747960009
"551",-2,-0.3,"whiff","right","fastball",-2.07708751112122
"552",-2,-0.3,"whiff","right","slider",1.41938889761051
"553",-2,-0.2,"barrel","left","changeup",-6.49675624220399
"554",-2,-0.2,"barrel","left","curveball",-6.39849978374844
"555",-2,-0.2,"barrel","left","fastball",-3.33780313071516
"556",-2,-0.2,"barrel","left","slider",-4.1400115132222
"557",-2,-0.2,"barrel","right","changeup",-8.57659707778851
"558",-2,-0.2,"barrel","right","curveball",-8.23065419657026
"559",-2,-0.2,"barrel","right","fastball",-4.20520637018039
"560",-2,-0.2,"barrel","right","slider",-6.02432410835745
"561",-2,-0.2,"strike","left","changeup",-0.156131107867457
"562",-2,-0.2,"strike","left","curveball",-0.428840102352063
"563",-2,-0.2,"strike","left","fastball",-1.63784157847492
"564",-2,-0.2,"strike","left","slider",0.798129776675372
"565",-2,-0.2,"strike","right","changeup",0.660154086041623
"566",-2,-0.2,"strike","right","curveball",0.324985873192931
"567",-2,-0.2,"strike","right","fastball",-0.357267986316169
"568",-2,-0.2,"strike","right","slider",0.610163463337912
"569",-2,-0.2,"whiff","left","changeup",-0.748817260712884
"570",-2,-0.2,"whiff","left","curveball",0.786397642301019
"571",-2,-0.2,"whiff","left","fastball",-3.15534754256589
"572",-2,-0.2,"whiff","left","slider",2.50146539681788
"573",-2,-0.2,"whiff","right","changeup",-0.802644042157188
"574",-2,-0.2,"whiff","right","curveball",1.18803061520283
"575",-2,-0.2,"whiff","right","fastball",-1.92990626002885
"576",-2,-0.2,"whiff","right","slider",1.37731719968702
"577",-2,-0.0999999999999996,"barrel","left","changeup",-6.45172550671059
"578",-2,-0.0999999999999996,"barrel","left","curveball",-6.45457939589819
"579",-2,-0.0999999999999996,"barrel","left","fastball",-3.30443646854087
"580",-2,-0.0999999999999996,"barrel","left","slider",-4.17614557340918
"581",-2,-0.0999999999999996,"barrel","right","changeup",-8.53878069576827
"582",-2,-0.0999999999999996,"barrel","right","curveball",-8.15951739146684
"583",-2,-0.0999999999999996,"barrel","right","fastball",-4.14025032312114
"584",-2,-0.0999999999999996,"barrel","right","slider",-5.96660928948073
"585",-2,-0.0999999999999996,"strike","left","changeup",-0.163922885809857
"586",-2,-0.0999999999999996,"strike","left","curveball",-0.437867477327537
"587",-2,-0.0999999999999996,"strike","left","fastball",-1.58437137975036
"588",-2,-0.0999999999999996,"strike","left","slider",0.804679594306032
"589",-2,-0.0999999999999996,"strike","right","changeup",0.674525445185622
"590",-2,-0.0999999999999996,"strike","right","curveball",0.333380255603689
"591",-2,-0.0999999999999996,"strike","right","fastball",-0.302108770458585
"592",-2,-0.0999999999999996,"strike","right","slider",0.59464314857519
"593",-2,-0.0999999999999996,"whiff","left","changeup",-0.854848940008621
"594",-2,-0.0999999999999996,"whiff","left","curveball",0.656999645140114
"595",-2,-0.0999999999999996,"whiff","left","fastball",-3.01734336571099
"596",-2,-0.0999999999999996,"whiff","left","slider",2.47397755049309
"597",-2,-0.0999999999999996,"whiff","right","changeup",-0.939847125650902
"598",-2,-0.0999999999999996,"whiff","right","curveball",1.15164346620191
"599",-2,-0.0999999999999996,"whiff","right","fastball",-1.79670797101335
"600",-2,-0.0999999999999996,"whiff","right","slider",1.3311700632091
"601",-2,0,"barrel","left","changeup",-6.43671526154612
"602",-2,0,"barrel","left","curveball",-6.5460223812082
"603",-2,0,"barrel","left","fastball",-3.2933142478161
"604",-2,0,"barrel","left","slider",-4.24940097873123
"605",-2,0,"barrel","right","changeup",-8.52617523509486
"606",-2,0,"barrel","right","curveball",-8.13582528429024
"607",-2,0,"barrel","right","fastball",-4.09607411999332
"608",-2,0,"barrel","right","slider",-5.94737747068866
"609",-2,0,"strike","left","changeup",-0.181249670129398
"610",-2,0,"strike","left","curveball",-0.455222300154638
"611",-2,0,"strike","left","fastball",-1.55090485409309
"612",-2,0,"strike","left","slider",0.806850070042718
"613",-2,0,"strike","right","changeup",0.67929743919174
"614",-2,0,"strike","right","curveball",0.336167563839598
"615",-2,0,"strike","right","fastball",-0.267876088998138
"616",-2,0,"strike","right","slider",0.573774947250176
"617",-2,0,"whiff","left","changeup",-0.974729639118762
"618",-2,0,"whiff","left","curveball",0.51167390837777
"619",-2,0,"whiff","left","fastball",-2.89477242071118
"620",-2,0,"whiff","left","slider",2.44188195168203
"621",-2,0,"whiff","right","changeup",-1.09721601659546
"622",-2,0,"whiff","right","curveball",1.10983339389449
"623",-2,0,"whiff","right","fastball",-1.67744652054201
"624",-2,0,"whiff","right","slider",1.2810312845001
"625",-2,0.1,"barrel","left","changeup",-6.45172550671059
"626",-2,0.1,"barrel","left","curveball",-6.67282873967847
"627",-2,0.1,"barrel","left","fastball",-3.30443646854087
"628",-2,0.1,"barrel","left","slider",-4.35977772918836
"629",-2,0.1,"barrel","right","changeup",-8.53878069576827
"630",-2,0.1,"barrel","right","curveball",-8.15951739146684
"631",-2,0.1,"barrel","right","fastball",-4.07267776079692
"632",-2,0.1,"barrel","right","slider",-5.96660928948073
"633",-2,0.1,"strike","left","changeup",-0.208067886852024
"634",-2,0.1,"strike","left","curveball",-0.48087415994538
"635",-2,0.1,"strike","left","fastball",-1.53737112437178
"636",-2,0.1,"strike","left","slider",0.804679594306032
"637",-2,0.1,"strike","right","changeup",0.674525445185622
"638",-2,0.1,"strike","right","curveball",0.333380255603689
"639",-2,0.1,"strike","right","fastball",-0.254508083313771
"640",-2,0.1,"strike","right","slider",0.547588712969378
"641",-2,0.1,"whiff","left","changeup",-1.10843862119252
"642",-2,0.1,"whiff","left","curveball",0.350453865915752
"643",-2,0.1,"whiff","left","fastball",-2.78761077766495
"644",-2,0.1,"whiff","left","slider",2.4052299945472
"645",-2,0.1,"whiff","right","changeup",-1.27472309845259
"646",-2,0.1,"whiff","right","curveball",1.06263663133319
"647",-2,0.1,"whiff","right","fastball",-1.57210634251759
"648",-2,0.1,"whiff","right","slider",1.22692914373803
"649",-2,0.2,"barrel","left","changeup",-6.49675624220399
"650",-2,0.2,"barrel","left","curveball",-6.83499847130899
"651",-2,0.2,"barrel","left","fastball",-3.33780313071516
"652",-2,0.2,"barrel","left","slider",-4.50727582478057
"653",-2,0.2,"barrel","right","changeup",-8.57659707778851
"654",-2,0.2,"barrel","right","curveball",-8.23065419657026
"655",-2,0.2,"barrel","right","fastball",-4.07006124553195
"656",-2,0.2,"barrel","right","slider",-6.02432410835745
"657",-2,0.2,"strike","left","changeup",-0.244421109951789
"658",-2,0.2,"strike","left","curveball",-0.514853467587749
"659",-2,0.2,"strike","left","fastball",-1.54384106771776
"660",-2,0.2,"strike","left","slider",0.798129776675372
"661",-2,0.2,"strike","right","changeup",0.660154086041623
"662",-2,0.2,"strike","right","curveball",0.324985873192931
"663",-2,0.2,"strike","right","fastball",-0.262066612026542
"664",-2,0.2,"strike","right","slider",0.516054592126288
"665",-2,0.2,"whiff","left","changeup",-1.25599662308067
"666",-2,0.2,"whiff","left","curveball",0.173306083852295
"667",-2,0.2,"whiff","left","fastball",-2.69588236647382
"668",-2,0.2,"whiff","left","slider",2.3639702849261
"669",-2,0.2,"whiff","right","changeup",-1.47239598776056
"670",-2,0.2,"whiff","right","curveball",1.01001694546538
"671",-2,0.2,"whiff","right","fastball",-1.48070300303731
"672",-2,0.2,"whiff","right","slider",1.16883536074489
"673",-2,0.3,"barrel","left","changeup",-6.57180746802633
"674",-2,0.3,"barrel","left","curveball",-7.03253157609977
"675",-2,0.3,"barrel","left","fastball",-3.39341423433899
"676",-2,0.3,"barrel","left","slider",-4.69189526550785
"677",-2,0.3,"barrel","right","changeup",-8.63962438115558
"678",-2,0.3,"barrel","right","curveball",-8.34941491704013
"679",-2,0.3,"barrel","right","fastball",-4.0882245741984
"680",-2,0.3,"barrel","right","slider",-6.12057929988391
"681",-2,0.3,"strike","left","changeup",-0.290438452435706
"682",-2,0.3,"strike","left","curveball",-0.557250332861225
"683",-2,0.3,"strike","left","fastball",-1.57052469847452
"684",-2,0.3,"strike","left","slider",0.787086863407795
"685",-2,0.3,"strike","right","changeup",0.636019275114769
"686",-2,0.3,"strike","right","curveball",0.31088824195882
"687",-2,0.3,"strike","right","fastball",-0.290734966946442
"688",-2,0.3,"strike","right","slider",0.479084126208932
"689",-2,0.3,"whiff","left","changeup",-1.41746508965301
"690",-2,0.3,"whiff","left","curveball",-0.0198685050123828
"691",-2,0.3,"whiff","left","fastball",-2.6196580932603
"692",-2,0.3,"whiff","left","slider",2.31795053799718
"693",-2,0.3,"whiff","right","changeup",-1.69031651442767
"694",-2,0.3,"whiff","right","curveball",0.951866974993931
"695",-2,0.3,"whiff","right","fastball",-1.40328262563392
"696",-2,0.3,"whiff","right","slider",1.10666613919731
"697",-2,0.4,"barrel","left","changeup",-6.67687918417761
"698",-2,0.4,"barrel","left","curveball",-7.26542805405081
"699",-2,0.4,"barrel","left","fastball",-3.47126977941234
"700",-2,0.4,"barrel","left","slider",-4.91363605137022
"701",-2,0.4,"barrel","right","changeup",-8.72786260586948
"702",-2,0.4,"barrel","right","curveball",-8.51609099395243
"703",-2,0.4,"barrel","right","fastball",-4.12716774679628
"704",-2,0.4,"barrel","right","slider",-6.2554681625814
"705",-2,0.4,"strike","left","changeup",-0.34632987620123
"706",-2,0.4,"strike","left","curveball",-0.608211291120513
"707",-2,0.4,"strike","left","fastball",-1.61776353924364
"708",-2,0.4,"strike","left","slider",0.771365869641859
"709",-2,0.4,"strike","right","changeup",0.601854176831135
"710",-2,0.4,"strike","right","curveball",0.290930963935301
"711",-2,0.4,"strike","right","fastball",-0.340811214837667
"712",-2,0.4,"strike","right","slider",0.436533465132405
"713",-2,0.4,"whiff","left","changeup",-1.59294394175985
"714",-2,0.4,"whiff","left","curveball",-0.229231002473705
"715",-2,0.4,"whiff","left","fastball",-2.55905326464121
"716",-2,0.4,"whiff","left","slider",2.26692311015871
"717",-2,0.4,"whiff","right","changeup",-1.92861774918945
"718",-2,0.4,"whiff","right","curveball",0.888012130369828
"719",-2,0.4,"whiff","right","fastball",-1.33992021579817
"720",-2,0.4,"whiff","right","slider",1.04028521060103
"721",-2,0.5,"barrel","left","changeup",-6.81197139065782
"722",-2,0.5,"barrel","left","curveball",-7.5336879051621
"723",-2,0.5,"barrel","left","fastball",-3.57136976593523
"724",-2,0.5,"barrel","left","slider",-5.17249818236766
"725",-2,0.5,"barrel","right","changeup",-8.84131175193021
"726",-2,0.5,"barrel","right","curveball",-8.73107584525565
"727",-2,0.5,"barrel","right","fastball",-4.18689076332558
"728",-2,0.5,"barrel","right","slider",-6.42911664064881
"729",-2,0.5,"strike","left","changeup",-0.412378809995283
"730",-2,0.5,"strike","left","curveball",-0.667934151265551
"731",-2,0.5,"strike","left","fastball",-1.68601861330688
"732",-2,0.5,"strike","left","slider",0.750717083272117
"733",-2,0.5,"strike","right","changeup",0.557298588347883
"734",-2,0.5,"strike","right","curveball",0.264902916627882
"735",-2,0.5,"strike","right","fastball",-0.412697717702554
"736",-2,0.5,"strike","right","slider",0.38820842485759
"737",-2,0.5,"whiff","left","changeup",-1.78256806311933
"738",-2,0.5,"whiff","left","curveball",-0.454998880751902
"739",-2,0.5,"whiff","left","fastball",-2.51422353366746
"740",-2,0.5,"whiff","left","slider",2.21055370591912
"741",-2,0.5,"whiff","right","changeup",-2.18747932498067
"742",-2,0.5,"whiff","right","curveball",0.818216732178398
"743",-2,0.5,"whiff","right","fastball",-1.2907170238641
"744",-2,0.5,"whiff","right","slider",0.969508625348797
"745",-2,0.6,"barrel","left","changeup",-6.97708408746698
"746",-2,0.6,"barrel","left","curveball",-7.83731112943366
"747",-2,0.6,"barrel","left","fastball",-3.69371419390764
"748",-2,0.6,"barrel","left","slider",-5.46848165850019
"749",-2,0.6,"barrel","right","changeup",-8.97997181933776
"750",-2,0.6,"barrel","right","curveball",-8.99485169494678
"751",-2,0.6,"barrel","right","fastball",-4.26739362378631
"752",-2,0.6,"barrel","right","slider",-6.6416791076098
"753",-2,0.6,"strike","left","changeup",-0.48893266080252
"754",-2,0.6,"strike","left","curveball",-0.736661373506216
"755",-2,0.6,"strike","left","fastball",-1.77585501051457
"756",-2,0.6,"strike","left","slider",0.724834424797013
"757",-2,0.6,"strike","right","changeup",0.501910998403885
"758",-2,0.6,"strike","right","curveball",0.23254532096069
"759",-2,0.6,"strike","right","fastball",-0.506887662528974
"760",-2,0.6,"strike","right","slider",0.333870988273553
"761",-2,0.6,"whiff","left","changeup",-1.98650278468785
"762",-2,0.6,"whiff","left","curveball",-0.69743870196919
"763",-2,0.6,"whiff","left","fastball",-2.48535968887994
"764",-2,0.6,"whiff","left","slider",2.14843256942276
"765",-2,0.6,"whiff","right","changeup",-2.46712142319396
