"","Name","pitch_type","p_throws","hitter","Pitches","Speed","Spin Rate","X Movement","Z Movement","Whiff Prop","Strike Prop","Barrel Prop"
"49","Johnny Cueto","CH","R","R",173,82.7820809248555,1332.99421965318,-0.97971098265896,0.317398843930636,0.132947976878613,0.225433526011561,0.0346820809248555
"50","Johnny Cueto","FC","R","L",305,87.1144262295082,2168.58223684211,-0.343606557377049,0.860655737704918,0.0426229508196721,0.186885245901639,0.0295081967213115
"51","Johnny Cueto","FC","R","R",164,86.4560975609756,2195.06097560976,-0.151585365853659,0.75640243902439,0.0609756097560975,0.24390243902439,0.00609756097560975
"52","Johnny Cueto","FF","R","L",205,91.1687804878049,2204.59512195122,-1.03868292682927,1.2729756097561,0.107317073170732,0.258536585365854,0.0097560975609756
"53","Johnny Cueto","FF","R","R",265,91.5328301886792,2175.52452830189,-0.997547169811321,1.23460377358491,0.113207547169811,0.249056603773585,0.0113207547169811
"54","Johnny Cueto","SI","R","L",158,90.9322784810127,2105.84713375796,-1.42215189873418,0.735886075949367,0.0316455696202532,0.272151898734177,0.00632911392405063
"55","Johnny Cueto","SI","R","R",393,91.6274809160305,2112.67938931298,-1.39636132315522,0.775801526717557,0.0585241730279898,0.239185750636133,0.0203562340966921
"56","Johnny Cueto","SL","R","L",114,82.5991228070175,2236.35964912281,0.215701754385965,0.364035087719298,0.0526315789473684,0.429824561403509,0.0175438596491228
"57","Johnny Cueto","SL","R","R",276,83.8963768115942,2235.02173913043,0.231376811594203,0.491811594202899,0.072463768115942,0.297101449275362,0.0108695652173913
"58","Lance Lynn","CU","R","R",113,82.0106194690266,2520.05309734513,0.885132743362832,-0.0980530973451327,0.141592920353982,0.283185840707964,0
"59","Lance Lynn","FC","R","L",328,89.192987804878,2593.80122324159,0.167073170731707,0.465579268292683,0.121951219512195,0.265243902439024,0.00609756097560975
"60","Lance Lynn","FC","R","R",199,88.105527638191,2629.1256281407,0.2221608040201,0.383165829145729,0.135678391959799,0.301507537688442,0.0150753768844221
"61","Lance Lynn","FF","R","L",529,92.9283553875236,2443.34030418251,-0.31124763705104,1.09846880907372,0.120982986767486,0.279773156899811,0.0113421550094518
"62","Lance Lynn","FF","R","R",399,92.9411027568922,2442.50125313283,-0.299197994987469,1.11834586466165,0.195488721804511,0.385964912280702,0.0125313283208021
"63","Lance Lynn","SI","R","L",107,90.9570093457944,2284.03738317757,-0.89411214953271,0.53411214953271,0.0747663551401869,0.271028037383177,0.0280373831775701
"64","Lance Lynn","SI","R","R",159,91.7610062893082,2321.88050314465,-0.928930817610063,0.571509433962264,0.0817610062893082,0.207547169811321,0.0125786163522013
"65","Carlos Carrasco","CH","R","L",373,87.2973190348525,1300.418230563,-0.67745308310992,0.0610455764075067,0.158176943699732,0.254691689008043,0.0134048257372654
"66","Carlos Carrasco","CH","R","R",220,87.4668181818182,1330.21818181818,-0.698090909090909,0.145772727272727,0.140909090909091,0.195454545454545,0.0181818181818182
"67","Carlos Carrasco","FF","R","L",390,93.1428205128205,2274.23333333333,-0.651564102564103,1.16246153846154,0.0743589743589743,0.294871794871795,0.0256410256410257
"68","Carlos Carrasco","FF","R","R",466,93.2223175965665,2289.32188841202,-0.615407725321888,1.17600858369099,0.0836909871244635,0.304721030042919,0.0150214592274678
"69","Carlos Carrasco","SI","R","L",117,92.0632478632479,2155.64957264957,-1.38068376068376,0.596495726495726,0.0512820512820513,0.282051282051282,0.00854700854700856
"70","Carlos Carrasco","SI","R","R",157,91.7541401273885,2165.5796178344,-1.3368152866242,0.654713375796178,0.114649681528662,0.280254777070064,0.0127388535031847
"71","Carlos Carrasco","SL","R","L",121,84.9223140495868,2463.5041322314,0.208181818181818,0.161818181818182,0.148760330578512,0.247933884297521,0.0165289256198347
"72","Carlos Carrasco","SL","R","R",469,84.8289978678038,2454.56503198294,0.19,0.19044776119403,0.187633262260128,0.339019189765458,0.00639658848614072
"73","Clayton Kershaw","CU","L","R",265,73.1520754716981,2391.44905660377,-0.40577358490566,-1.2882641509434,0.128301886792453,0.4,0
"74","Clayton Kershaw","FF","L","L",167,90.7981927710843,2430.88554216867,-0.0696407185628743,1.54119760479042,0.095808383233533,0.329341317365269,0.00598802395209579
"75","Clayton Kershaw","FF","L","R",569,90.6998242530756,2400.72583479789,-0.0375395430579965,1.54706502636204,0.0193321616871705,0.29701230228471,0.0175746924428822
"76","Clayton Kershaw","SL","L","L",131,86.7832061068702,2595.47328244275,-0.465801526717557,0.549618320610687,0.190839694656489,0.297709923664122,0.00763358778625953
"77","Clayton Kershaw","SL","L","R",655,86.5567938931298,2572.76335877863,-0.449374045801527,0.550870229007634,0.2,0.332824427480916,0.00458015267175574
"78","José Quintana","CH","L","R",517,86.3446808510638,1319.6431372549,0.978452611218569,0.490464216634429,0.108317214700193,0.191489361702128,0.00967117988394584
"79","José Quintana","CU","L","R",521,78.3264875239923,2260.30710172745,-0.55658349328215,-0.687984644913628,0.0786948176583493,0.297504798464491,0.0134357005758157
"80","José Quintana","FF","L","R",888,91.1541666666667,2076.26440677966,0.198288288288288,1.26880630630631,0.112612612612612,0.237612612612613,0.0112612612612613
"81","José Quintana","SI","L","L",118,91.1847457627119,2061.10169491525,1.05627118644068,1.06161016949153,0.0677966101694915,0.271186440677966,0.00847457627118645
"82","José Quintana","SI","L","R",328,91.5094512195122,2073.45230769231,1.04420731707317,1.09387195121951,0.0304878048780489,0.307926829268293,0.00914634146341466
"83","José Quintana","SV","L","L",120,78.6783333333333,2263.86666666667,-0.903916666666667,-0.1265,0.2,0.35,0
"84","Kyle Gibson","CH","R","L",213,84.6845070422535,1617.25352112676,-1.22370892018779,0.283943661971831,0.117370892018779,0.211267605633803,0.00469483568075118
"85","Kyle Gibson","CU","R","L",139,79.0071942446043,2467.60431654676,0.601438848920863,-0.723381294964029,0.0863309352517986,0.402877697841727,0.0287769784172662
"86","Kyle Gibson","FC","R","L",341,89.3123167155425,2357.03812316716,0.0779178885630498,0.789794721407625,0.0821114369501467,0.24633431085044,0.0117302052785924
"87","Kyle Gibson","FC","R","R",249,89.4574297188755,2362.9437751004,0.0596385542168675,0.793694779116466,0.0883534136546184,0.253012048192771,0.0120481927710843
"88","Kyle Gibson","FF","R","L",191,91.9905759162304,2277.87958115183,-0.515916230366492,1.33167539267016,0.0366492146596859,0.240837696335079,0.0157068062827225
"89","Kyle Gibson","FF","R","R",136,92.0926470588235,2280.56617647059,-0.524779411764706,1.32632352941176,0.0661764705882353,0.294117647058823,0.0147058823529412
"90","Kyle Gibson","SI","R","L",225,91.2217777777778,2123.97777777778,-1.2284,0.525155555555556,0.0711111111111111,0.28,0.0177777777777778
"91","Kyle Gibson","SI","R","R",544,91.8318014705882,2136.83639705882,-1.19729779411765,0.621360294117647,0.0900735294117648,0.294117647058823,0.0183823529411765
"92","Kyle Gibson","SL","R","L",100,83.199,2513.75,0.3582,-0.1414,0.11,0.17,0.03
"93","Kyle Gibson","SL","R","R",384,83.40546875,2519.74479166667,0.387864583333333,-0.103984375,0.177083333333333,0.276041666666667,0.0078125
"94","Alex Cobb","FS","R","L",590,89.5683050847458,1580.79626485569,-1.08316949152542,0.167898305084746,0.132203389830508,0.215254237288136,0.00338983050847459
"95","Alex Cobb","FS","R","R",438,89.7474885844749,1574.34782608696,-1.08611872146119,0.137465753424658,0.171232876712329,0.244292237442922,0.0114155251141553
"96","Alex Cobb","KC","R","L",168,83.5738095238095,2607.7245508982,0.495535714285714,-1.07261904761905,0.0892857142857142,0.446428571428572,0
"97","Alex Cobb","KC","R","R",202,84.0618811881188,2611.91089108911,0.486287128712871,-1.09148514851485,0.108910891089109,0.371287128712871,0.0148514851485148
"98","Alex Cobb","SI","R","L",387,94.7111111111111,2085.72727272727,-1.34390180878553,0.750439276485788,0.0594315245478036,0.364341085271318,0.0103359173126615
"99","Alex Cobb","SI","R","R",627,94.869696969697,2093.53354632588,-1.29942583732057,0.747113237639553,0.0334928229665072,0.334928229665072,0.00318979266347689
"100","Paolo Espino","CU","R","L",303,71.1227722772277,2983.79207920792,1.11498349834984,-1.47633663366337,0.0957095709570957,0.270627062706271,0.0066006600660066
"101","Paolo Espino","CU","R","R",182,71.5879120879121,3042.66483516484,1.05703296703297,-1.54714285714286,0.17032967032967,0.318681318681319,0.0274725274725275
"102","Paolo Espino","FF","R","L",469,88.3484008528785,2219.22388059702,-0.277164179104478,1.58846481876333,0.0170575692963753,0.245202558635394,0.0213219616204691
"103","Paolo Espino","FF","R","R",430,88.6848837209302,2238.14651162791,-0.193139534883721,1.58637209302326,0.0627906976744186,0.295348837209302,0.027906976744186
"104","Paolo Espino","ST","R","R",371,77.7167115902965,2740.55525606469,1.56757412398922,0.119784366576819,0.142857142857143,0.350404312668464,0.0134770889487871
"105","Yu Darvish","FF","R","L",392,95.0145408163265,2416.04846938776,-0.625255102040816,1.39323979591837,0.10969387755102,0.288265306122449,0.0229591836734694
"106","Yu Darvish","FF","R","R",367,94.9242506811989,2415.90735694823,-0.57874659400545,1.43392370572207,0.0762942779291554,0.228882833787466,0.0245231607629428
"107","Yu Darvish","FS","R","L",174,89.2787356321839,1313.65517241379,-0.528103448275862,0.412873563218391,0.195402298850575,0.310344827586207,0.0057471264367816
"108","Yu Darvish","SI","R","L",131,95.0396946564885,2262.36641221374,-1.19679389312977,0.949083969465649,0.0534351145038168,0.290076335877863,0.0381679389312977
"109","Yu Darvish","SI","R","R",123,94.380487804878,2286.69918699187,-1.16146341463415,0.979430894308943,0.0813008130081302,0.260162601626016,0.008130081300813
"110","Yu Darvish","SL","R","L",569,85.7428822495606,2780.87521968366,0.461757469244288,-0.0488400702987698,0.10896309314587,0.377855887521968,0.0087873462214411
"111","Yu Darvish","SL","R","R",367,86.2735694822888,2773.82833787466,0.487302452316076,0.0228065395095367,0.114441416893733,0.370572207084469,0.0163487738419618
"112","Yu Darvish","ST","R","L",172,82.1313953488372,2713.36627906977,1.37587209302326,-0.0294767441860465,0.0755813953488372,0.284883720930233,0.0174418604651163
"113","Yu Darvish","ST","R","R",285,83.0491228070175,2733.54035087719,1.3380701754386,0.0176140350877193,0.140350877192982,0.308771929824561,0.0140350877192982
"114","Madison Bumgarner","CH","L","R",302,85.4867549668874,1481.91390728477,1.08672185430464,0.670629139072848,0.0794701986754967,0.195364238410596,0.00993377483443708
"115","Madison Bumgarner","CU","L","R",421,78.5515439429929,2308.1757719715,-0.764204275534442,-0.206627078384798,0.0878859857482185,0.294536817102138,0.0142517814726841
"116","Madison Bumgarner","FC","L","L",264,87.3780303030303,2289.75,-0.241060606060606,0.671022727272727,0.0984848484848485,0.265151515151515,0.0189393939393939
"117","Madison Bumgarner","FC","L","R",722,87.4538781163435,2296.4133148405,-0.238670360110803,0.677783933518005,0.0775623268698061,0.227146814404432,0.0332409972299169
"118","Madison Bumgarner","FF","L","L",266,91.3157894736842,2208.58270676692,0.647368421052632,1.28266917293233,0.0827067669172933,0.308270676691729,0.0112781954887218
"119","Madison Bumgarner","FF","L","R",602,91.1355481727575,2209.01328903654,0.650049833887043,1.29496677740864,0.0548172757475083,0.250830564784053,0.03156146179402
"120","Merrill Kelly","CH","R","L",370,88.4113513513514,2149.31351351351,-1.38316216216216,0.205513513513514,0.121621621621622,0.227027027027027,0.0108108108108108
"121","Merrill Kelly","CH","R","R",284,88.8897887323944,2170.29577464789,-1.38496478873239,0.245915492957746,0.154929577464789,0.23943661971831,0.0211267605633803
"122","Merrill Kelly","CU","R","L",207,81.9519417475728,2521.02912621359,0.767053140096618,-0.841594202898551,0.0821256038647343,0.434782608695652,0.00483091787439612
"123","Merrill Kelly","CU","R","R",207,82.3961352657005,2577.66183574879,0.752608695652174,-0.8543961352657,0.072463768115942,0.318840579710145,0.0144927536231884
"124","Merrill Kelly","FC","R","L",234,90.9179487179487,2325.49145299145,-0.13508547008547,1.08888888888889,0.0512820512820513,0.209401709401709,0.0427350427350427
"125","Merrill Kelly","FC","R","R",279,90.7655913978495,2337.43727598566,-0.114516129032258,1.04903225806452,0.10752688172043,0.265232974910394,0.014336917562724
"126","Merrill Kelly","FF","R","L",434,92.3380184331797,2352.91916859122,-0.648294930875576,1.28255760368664,0.0552995391705069,0.327188940092166,0.0161290322580645
"127","Merrill Kelly","FF","R","R",511,92.7647749510763,2366.55381604697,-0.659686888454012,1.27547945205479,0.12133072407045,0.305283757338552,0.00782778864970646
"128","Merrill Kelly","SI","R","L",126,92.5,2187.01587301587,-1.36357142857143,0.634444444444444,0.0396825396825397,0.214285714285714,0.0396825396825397
"129","Merrill Kelly","SI","R","R",412,92.5337378640777,2212.25547445255,-1.33327669902913,0.62381067961165,0.0776699029126214,0.288834951456311,0.0145631067961165
"130","Martín Pérez","CH","L","R",771,84.377691309987,1660.90272373541,1.17679636835279,0.746770428015564,0.16083009079118,0.255512321660182,0.00907911802853439
"131","Martín Pérez","FC","L","R",639,89.937558685446,2214.10188087774,0.0995305164319249,1.03267605633803,0.0719874804381846,0.294209702660407,0.00938967136150234
"132","Martín Pérez","FF","L","R",193,92.819689119171,2061.80829015544,0.903367875647668,1.21290155440415,0.0155440414507772,0.264248704663212,0.00518134715025906
"133","Martín Pérez","SI","L","L",251,92.7565737051793,1994.41035856574,1.36474103585657,0.851235059760956,0.0478087649402391,0.203187250996016,0.0119521912350598
"134","Martín Pérez","SI","L","R",798,92.5887218045113,1998.33040201005,1.36981203007519,0.844862155388471,0.043859649122807,0.322055137844611,0.0137844611528822
"135","Tyler Anderson","CH","L","R",789,79.026742712294,1847.154626109,1.11032953105196,0.746844106463878,0.178707224334601,0.301647655259823,0.00633713561470214
"136","Tyler Anderson","FC","L","L",200,84.4625,2404.94,-0.23925,0.72925,0.15,0.295,0.005
"137","Tyler Anderson","FC","L","R",367,86.3065395095368,2429.55585831063,-0.197874659400545,0.856130790190736,0.0817438692098093,0.20708446866485,0.0163487738419618
"138","Tyler Anderson","FF","L","L",123,90.5422764227642,2238.44715447154,0.564390243902439,1.51642276422764,0.024390243902439,0.308943089430894,0.016260162601626
"139","Tyler Anderson","FF","L","R",856,90.7484813084112,2229.54906542056,0.630700934579439,1.50021028037383,0.0829439252336449,0.323598130841121,0.0128504672897196
"140","Tyler Anderson","SI","L","L",103,88.7834951456311,2224.85436893204,1.47669902912621,0.457184466019417,0.0388349514563107,0.29126213592233,0
"141","Gerrit Cole","CH","R","L",231,89.8155844155844,1608.75217391304,-1.16034632034632,0.778744588744589,0.134199134199134,0.238095238095238,0.0173160173160173
"142","Gerrit Cole","FC","R","L",101,92.4574257425743,2488.48514851485,-0.0174257425742574,0.715148514851485,0.108910891089109,0.247524752475248,0.0198019801980198
"143","Gerrit Cole","FC","R","R",107,91.6168224299065,2480.91588785047,0.0928971962616822,0.610280373831776,0.186915887850467,0.289719626168224,0.0186915887850467
"144","Gerrit Cole","FF","R","L",878,97.8567198177677,2432.9020501139,-0.894635535307517,1.52656036446469,0.137813211845102,0.342824601366743,0.0170842824601366
"145","Gerrit Cole","FF","R","R",820,97.6826829268293,2422.77317073171,-0.835109756097561,1.52492682926829,0.0780487804878048,0.367073170731707,0.0134146341463415
"146","Gerrit Cole","KC","R","L",217,83.1428571428571,2785.6267281106,0.840967741935484,-1.05654377880184,0.0829493087557604,0.382488479262673,0.0138248847926267
"147","Gerrit Cole","KC","R","R",136,82.6433823529412,2768.16176470588,0.868676470588235,-1.10654411764706,0.176470588235294,0.330882352941176,0.0220588235294118
"148","Gerrit Cole","SL","R","L",158,88.8892405063291,2573.86708860759,0.405506329113924,0.0627848101265823,0.19620253164557,0.367088607594937,0.00632911392405064
"149","Gerrit Cole","SL","R","R",581,88.6437177280551,2567.01724137931,0.414939759036145,0.0316006884681584,0.218588640275387,0.347676419965577,0.0137693631669535
"150","Sonny Gray","CU","R","L",371,78.7703504043127,2833.35579514825,1.21102425876011,-1.17140161725067,0.0889487870619947,0.328840970350404,0.0107816711590297
"151","Sonny Gray","FF","R","L",334,92.1290419161677,2536.61077844311,-0.142125748502994,1.28308383233533,0.0628742514970059,0.302395209580838,0.0119760479041916
"152","Sonny Gray","FF","R","R",194,92.0840206185567,2547.65979381443,-0.102319587628866,1.26139175257732,0.0670103092783505,0.365979381443299,0
"153","Sonny Gray","SI","R","R",402,92.0266169154229,2435.83084577114,-1.1286815920398,0.802960199004975,0.0970149253731344,0.276119402985075,0.0174129353233831
"154","Sonny Gray","SL","R","R",176,83.1664772727273,2766.84210526316,0.663465909090909,-0.478238636363636,0.0852272727272727,0.272727272727273,0.00568181818181817
"155","Sonny Gray","ST","R","R",187,81.6294117647059,2655.85561497326,1.48545454545455,-0.505882352941176,0.122994652406417,0.213903743315508,0.0106951871657754
"156","Jordan Lyles","CH","R","L",279,86.2358422939068,1460.30465949821,-1.14215053763441,0.619139784946237,0.0896057347670251,0.189964157706093,0.010752688172043
"157","Jordan Lyles","CU","R","L",281,78.9608540925267,2424.79715302491,0.651459074733096,-1.18829181494662,0.0747330960854093,0.241992882562278,0.0106761565836299
"158","Jordan Lyles","CU","R","R",119,79.4285714285714,2451.71428571429,0.584117647058824,-1.26243697478992,0.0672268907563025,0.235294117647059,0.0168067226890756
"159","Jordan Lyles","FF","R","L",556,91.7564748201439,2199.80215827338,-0.51455035971223,1.42419064748201,0.0629496402877698,0.267985611510791,0.0305755395683453
"160","Jordan Lyles","FF","R","R",393,91.7618320610687,2209.57251908397,-0.451272264631043,1.4169465648855,0.099236641221374,0.32824427480916,0.0279898218829516
"161","Jordan Lyles","SI","R","L",127,90.9299212598425,2100.8188976378,-1.11236220472441,1.05755905511811,0.118110236220472,0.401574803149606,0.0236220472440945
"162","Jordan Lyles","SI","R","R",398,90.7208542713568,2092.77386934673,-1.11293969849246,1.03110552763819,0.0628140703517589,0.271356783919598,0.0150753768844221
"163","Jordan Lyles","ST","R","R",633,80.0075829383886,2642.62401263823,1.40751974723539,-0.111958925750395,0.127962085308057,0.292259083728278,0.0252764612954187
"164","Ross Stripling","CH","R","L",358,82.4418994413408,1678.89915966387,-0.910782122905028,0.849720670391061,0.229050279329609,0.32122905027933,0.00837988826815641
"165","Ross Stripling","CH","R","R",195,82.7492307692308,1680.97435897436,-0.893282051282051,0.909230769230769,0.148717948717949,0.2,0.0256410256410257
"166","Ross Stripling","FF","R","L",351,91.805698005698,2122.7150997151,-0.466324786324786,1.55732193732194,0.0854700854700854,0.270655270655271,0.0142450142450142
"167","Ross Stripling","FF","R","R",334,91.984131736527,2125.39339339339,-0.407305389221557,1.58317365269461,0.0748502994011975,0.317365269461078,0.0389221556886227
"168","Ross Stripling","KC","R","L",111,76.045045045045,2376.64864864865,0.58054054054054,-0.91972972972973,0.0450450450450451,0.441441441441441,0.018018018018018
"169","Ross Stripling","SI","R","R",122,89.5401639344262,1994.51639344262,-1.00704918032787,1.20459016393443,0.0655737704918033,0.229508196721312,0.040983606557377
"170","Ross Stripling","SL","R","R",372,87.0639784946237,2300.76075268817,0.376774193548387,0.5275,0.0940860215053764,0.236559139784946,0.010752688172043
"171","Zack Wheeler","CU","R","L",155,81.0541935483871,2652.6,0.759806451612903,-0.867741935483871,0.0967741935483871,0.303225806451613,0.0064516129032258
"172","Zack Wheeler","CU","R","R",126,81.5253968253968,2655.11111111111,0.773730158730159,-0.824126984126984,0.119047619047619,0.261904761904762,0
"173","Zack Wheeler","FC","R","L",394,91.0071065989848,2459.90101522843,0.130964467005076,0.595659898477157,0.106598984771574,0.238578680203046,0.0177664974619289
"174","Zack Wheeler","FC","R","R",240,90.0266666666667,2458.09166666667,0.30175,0.430125,0.116666666666667,0.225,0.0250000000000001
"175","Zack Wheeler","FF","R","L",563,95.7241563055062,2382.65008880995,-0.763055062166963,1.35920071047957,0.119005328596803,0.323268206039077,0.0106571936056839
"176","Zack Wheeler","FF","R","R",435,96.1747126436782,2403.12643678161,-0.77535632183908,1.34013793103448,0.133333333333333,0.413793103448276,0.0183908045977012
"177","Zack Wheeler","SI","R","R",383,95.4138381201044,2215.29765013055,-1.34375979112272,0.955352480417755,0.0757180156657963,0.219321148825065,0.00522193211488249
"178","Patrick Corbin","CH","L","R",215,82.4204651162791,1627.57674418605,1.06279069767442,0.823720930232558,0.158139534883721,0.265116279069768,0.0186046511627907
"179","Patrick Corbin","FF","L","L",178,91.873595505618,2127.14606741573,0.63123595505618,1.23219101123596,0.0337078651685393,0.353932584269663,0.0168539325842697
"180","Patrick Corbin","FF","L","R",266,92.2127819548872,2132.32330827068,0.673082706766917,1.2362030075188,0.0601503759398496,0.236842105263158,0.0225563909774436
"181","Patrick Corbin","SI","L","L",182,92.4818681318681,2062.24725274725,1.16593406593407,1.02478021978022,0.0384615384615385,0.274725274725275,0.010989010989011
"182","Patrick Corbin","SI","L","R",1008,92.8881944444445,2068.57894736842,1.18482142857143,0.990019841269841,0.0525793650793651,0.239087301587302,0.0277777777777778
"183","Patrick Corbin","SL","L","L",215,81.6023255813953,2163.39534883721,-0.228790697674419,0.114418604651163,0.106976744186046,0.283720930232558,0.013953488372093
"184","Patrick Corbin","SL","L","R",556,81.7811151079137,2192.00899280576,-0.250053956834532,0.11294964028777,0.122302158273381,0.298561151079137,0.0179856115107915
"185","Miles Mikolas","CU","R","L",387,76.0899224806202,2546.103626943,0.709405684754522,-1.27994832041344,0.0387596899224806,0.260981912144703,0.00775193798449611
"186","Miles Mikolas","CU","R","R",270,76.1407407407407,2562.04814814815,0.743666666666667,-1.27496296296296,0.0925925925925926,0.325925925925926,0.0111111111111111
"187","Miles Mikolas","FF","R","L",416,93.3762019230769,2282.03640776699,-0.421706730769231,1.26026442307692,0.0985576923076923,0.300480769230769,0.0192307692307692
"188","Miles Mikolas","FF","R","R",444,93.6204954954955,2301.95936794582,-0.397432432432432,1.23191441441441,0.117117117117117,0.304054054054054,0.0157657657657658
"189","Miles Mikolas","SI","R","L",307,92.8351791530945,2232.78104575163,-1.12348534201954,1.02654723127036,0.0358306188925081,0.306188925081433,0.0228013029315961
"190","Miles Mikolas","SI","R","R",394,93.0532994923858,2230.70558375635,-1.10068527918782,1.03027918781726,0.0634517766497462,0.238578680203046,0.00507614213197969
"191","Miles Mikolas","SL","R","L",299,87.9819397993311,2365.78187919463,0.316555183946488,0.448561872909699,0.110367892976589,0.244147157190635,0.0100334448160535
"192","Miles Mikolas","SL","R","R",501,87.5063872255489,2389.64870259481,0.323572854291417,0.304550898203593,0.0858283433133732,0.231536926147705,0.0219560878243513
"193","Marcus Stroman","FC","R","L",212,90.0051886792453,2539.20754716981,0.164905660377358,0.404150943396226,0.132075471698113,0.273584905660377,0.00943396226415093
"194","Marcus Stroman","FF","R","L",115,92.4973913043478,2435.41739130435,-0.412869565217391,1.16278260869565,0.0347826086956522,0.330434782608696,0.00869565217391305
"195","Marcus Stroman","FS","R","L",206,87.1208737864078,1714.67961165049,-1.0221359223301,0.126456310679612,0.0922330097087379,0.169902912621359,0.00485436893203884
"196","Marcus Stroman","SI","R","L",377,92.0644562334218,2245.49602122016,-0.816604774535809,0.245490716180371,0.0530503978779841,0.350132625994695,0.0106100795755968
"197","Marcus Stroman","SI","R","R",500,91.9192,2280.13,-0.70214,0.26736,0.066,0.276,0.012
"198","Marcus Stroman","SL","R","L",102,86.4441176470588,2689.46078431373,0.390490196078431,-0.341764705882353,0.107843137254902,0.215686274509804,0.0196078431372549
"199","Marcus Stroman","SV","R","R",422,84.94336492891,2670.39099526066,1.17973933649289,0.0300473933649289,0.125592417061611,0.341232227488152,0.00710900473933648
"200","Yusei Kikuchi","CH","L","R",246,86.9747967479675,1565.33333333333,0.869674796747967,0.66780487804878,0.146341463414634,0.211382113821138,0.008130081300813
"201","Yusei Kikuchi","FF","L","L",183,95.1016393442623,2293.59016393443,0.946885245901639,1.43726775956284,0.087431693989071,0.327868852459016,0.0163934426229508
"202","Yusei Kikuchi","FF","L","R",749,94.8757009345794,2264.29105473965,0.961348464619493,1.41587449933244,0.0921228304405875,0.277703604806409,0.0213618157543391
"203","Yusei Kikuchi","SL","L","L",174,86.9522988505747,2383.59770114943,-0.287758620689655,0.18367816091954,0.166666666666667,0.304597701149425,0.0114942528735632
"204","Yusei Kikuchi","SL","L","R",385,86.38,2341.3974025974,-0.242597402597403,0.165246753246753,0.179220779220779,0.348051948051948,0.0337662337662338
"205","Kevin Gausman","FF","R","L",565,94.8953982300885,2255.81946902655,-0.895274336283186,1.4449203539823,0.0831858407079646,0.330973451327434,0.0176991150442478
"206","Kevin Gausman","FF","R","R",793,94.9895334174023,2272.09457755359,-0.85938209331652,1.45905422446406,0.0781841109709962,0.300126103404792,0.0226986128625473
"207","Kevin Gausman","FS","R","L",488,85.0350409836066,1569.42827868852,-1.26073770491803,0.408483606557377,0.233606557377049,0.301229508196721,0.00204918032786887
"208","Kevin Gausman","FS","R","R",501,85.4173652694611,1568.92,-1.24678642714571,0.41127744510978,0.261477045908184,0.321357285429142,0.00998003992015965
"209","Kevin Gausman","SL","R","R",360,84.5969444444444,2214.25555555556,0.0940277777777778,0.28175,0.136111111111111,0.297222222222222,0.00833333333333334
"210","Jon Gray","CH","R","L",171,88.6701754385965,1451.53801169591,-1.17046783625731,0.75093567251462,0.0233918128654971,0.146198830409357,0.0116959064327485
"211","Jon Gray","FF","R","L",534,95.8205992509363,2003.72846441948,-0.939007490636704,1.06949438202247,0.0842696629213483,0.284644194756554,0.0149812734082397
"212","Jon Gray","FF","R","R",508,95.9675196850394,2027.88385826772,-0.953129921259843,1.04482283464567,0.062992125984252,0.301181102362205,0.00787401574803151
"213","Jon Gray","ST","R","L",236,84.4936440677966,2458.73728813559,0.909830508474576,0.425338983050847,0.110169491525424,0.296610169491525,0
"214","Jon Gray","ST","R","R",497,85.1120724346076,2476.23943661972,0.819678068410463,0.468189134808853,0.227364185110664,0.396378269617706,0.0140845070422535
"215","Robbie Ray","FF","L","L",204,93.8132352941176,2303.29901960784,0.609509803921569,1.49799019607843,0.166666666666667,0.406862745098039,0.0147058823529412
"216","Robbie Ray","FF","L","R",993,93.3030211480363,2277.62373225152,0.550704934541792,1.50987915407855,0.103726082578046,0.255790533736153,0.014098690835851
"217","Robbie Ray","SI","L","L",101,93.1039603960396,2190.75247524752,1.22831683168317,1.10089108910891,0.0792079207920792,0.198019801980198,0
"218","Robbie Ray","SI","L","R",536,93.3766791044776,2191.25093632959,1.29240671641791,1.0519776119403,0.0839552238805969,0.276119402985075,0.0167910447761194
"219","Robbie Ray","SL","L","L",225,87.7,2213.47555555556,-0.0898666666666667,0.664,0.186666666666667,0.297777777777778,0.0177777777777778
"220","Robbie Ray","SL","L","R",909,87.0542354235424,2184.14977973568,-0.132838283828383,0.623212321232123,0.169416941694169,0.309130913091309,0.011001100110011
"221","Drew Smyly","CU","L","L",118,78.8228813559322,2124.61016949153,0.211694915254237,-0.0111864406779661,0.0677966101694915,0.220338983050847,0.0169491525423729
"222","Drew Smyly","CU","L","R",622,78.6914790996785,2117.44855305466,0.222154340836013,-0.00500000000000002,0.135048231511254,0.323151125401929,0.0128617363344051
"223","Drew Smyly","FC","L","L",159,88.6251572327044,2106.86163522013,0.302264150943396,0.94685534591195,0.0880503144654088,0.257861635220126,0.0125786163522013
"224","Drew Smyly","FC","L","R",181,88.5961325966851,2098.98342541436,0.294419889502762,0.919337016574586,0.0441988950276243,0.165745856353591,0.0441988950276243
"225","Drew Smyly","SI","L","L",126,92.6865079365079,2163.46825396825,0.654920634920635,1.4584126984127,0.103174603174603,0.30952380952381,0
"226","Drew Smyly","SI","L","R",511,92.5561643835617,2156.20392156863,0.671232876712329,1.42133072407045,0.103718199608611,0.289628180039139,0.0176125244618396
"227","Noah Syndergaard","CH","R","L",292,88.3777397260274,1523.93425605536,-1.26602739726027,0.664897260273973,0.11986301369863,0.226027397260274,0.0136986301369863
